order_id,customer_id,store_id,platform_id,order_datetime,promised_delivery_min,actual_delivery_min,order_status,payment_mode,order_value_inr,discount_inr
7011766,401474,6119,1,2023-10-03,15,15.0,Returned,upi,856.89,17.39
7011767,402234,6028,4,2023-01-14,30,25.0,delivered,Card,1615.91,167.4
7011768,401223,6064,1,2023-12-07,15,2.0,Cancelled,UPI,3443.8,101.26
7011769,402616,6013,2,2023-03-17,10,14.0,Cancelled,Card,369.09,39.75
7011770,403444,6100,4,2023-03-03,30,24.0,delivered,UPI,1876.4,
7011771,401988,6021,2,2024-03-05,15,2.0,In Transit,Card,1400.42,135.61
7011772,402567,6037,1,2024-03-01,20,17.0,Cancelled,UPI,726.47,126.88
7011773,401966,6028,2,2023-05-01,15,3.0,Pending,COD ,1728.61,191.51
7011774,403279,6087,1,2023-12-18,20,26.0,Delivered,Wallet,1604.73,84.86
7011775,401306,6024,3,2024-11-28,30,26.0,Pending,upi,1699.03,93.67
7011776,401905,6128,4,2024-02-27,15,13.0,Returned,Wallet,2157.77,29.49
7011777,403642,6095,3,2023-09-13,20,27.0,delivered,Wallet,3175.07,84.79
7011778,401531,6049,1,2023-07-28,20,5.0,In Transit,Wallet,2620.59,140.99
7011779,401356,6041,3,2024-02-17,10,10.0,Cancelled,UPI,288.1,
7011780,400667,6150,2,14/03/2023,20,27.0,Cancelled,UPI,1786.01,159.61
7011781,402390,6145,1,2023-09-19,20,23.0,Delivered,UPI,1121.21,18.7
7011782,400688,6003,2,06/08/2023,20,11.0,CANCELLED,COD,1594.77,158.74
7011783,402519,6110,1,2025-07-14,15,17.0,delivered,COD ,637.57,173.83
7011784,401285,6091,3,2023-08-03,15,28.0,Cancelled,COD ,2570.64,148.58
7011785,400210,6029,2,2024-03-10,15,7.0,Returned,COD,2679.56,
7011786,403412,6109,3,2024-03-14,10,5.0,Delivered,UPI,1502.69,129.37
7011787,403810,6105,1,2023-02-28,10,14.0,Delivered,Card,2815.87,
7011788,400174,6030,3,2023-03-29,30,29.0,In Transit,upi,1459.99,190.18
7011789,403077,6015,2,2024-07-21,30,28.0,In Transit,UPI,756.54,43.75
7011790,401753,6138,2,2024-10-04,10,23.0,delivered,UPI,2811.26,14.87
7011791,400909,6128,1,2024-09-06,10,4.0,Returned,upi,2760.47,
7011792,401738,6095,3,2023-09-25,10,16.0,Pending,COD,1336.98,193.39
7011793,401616,6131,2,2024-10-19,10,2.0,delivered,UPI,1122.24,16.03
7011794,402325,6111,2,2023-03-30,20,2.0,Pending,upi,1855.79,134.8
7011795,401058,6067,2,2024-01-26,20,19.0,Cancelled,Card,2022.71,32.75
7011796,402983,6055,1,2023-11-29,30,35.0,Delivered,UPI,250.93,50.93
7011797,402376,6007,1,2024-10-24,20,16.0,In Transit,Card,449.17,
7011798,402252,6133,1,2023-09-17,10,23.0,Pending,COD ,,78.69
7011799,403034,6002,3,2025-02-06,15,15.0,In Transit,COD ,1041.94,73.61
7011800,403026,6082,3,2023-11-11,20,24.0,delivered,upi,806.86,
7011801,401519,6081,2,2023-07-19,15,17.0,CANCELLED,UPI,2126.55,176.88
7011802,400705,6026,1,06-17-2024,20,11.0,In Transit,Card,1786.42,79.85
7011803,403351,6129,2,2023-11-10,10,19.0,delivered,Wallet,2188.1,9.96
7011804,402365,6144,4,05-Dec-2024,10,21.0,delivered,Card,1557.44,94.55
7011805,402173,6087,2,2023-04-07,15,25.0,Cancelled,Card,365.47,107.12
7011806,401218,6036,2,2025-06-01,10,19.0,CANCELLED,COD ,1702.96,70.42
7011807,401945,6141,2,2023-01-27,20,,delivered,UPI,519.38,179.47
7011808,402448,6148,4,2024-09-13,30,37.0,Returned,upi,1645.01,172.5
7011809,402745,6011,1,2024-07-24,20,30.0,Pending,COD,2035.35,75.7
7011810,403375,6025,4,2024-07-13,30,32.0,In Transit,upi,917.34,
7011811,403956,6103,2,2023-05-20,30,24.0,Cancelled,COD,537.48,34.63
7011812,400272,6089,1,2023-11-19,30,34.0,delivered,COD ,1069.4,118.83
7011813,402927,6122,4,2024-07-13,30,,Delivered,COD ,1982.93,58.91
7011814,401159,6101,3,2025-07-29,10,4.0,Cancelled,COD ,1474.13,134.89
7011815,403130,6072,1,2023-09-04,20,19.0,Pending,upi,3322.1,48.79
7011816,403768,6109,3,2023-11-20,15,24.0,In Transit,UPI,3228.44,0.45
7011817,402164,6012,4,2025-04-07,20,17.0,CANCELLED,Card,,38.29
7011818,400234,6038,1,2024-09-15,30,50.0,delivered,Wallet,,4.99
7011819,402784,6070,2,16-Mar-2025,15,20.0,CANCELLED,Card,2274.73,127.78
7011820,403001,6014,4,2023-12-24,15,25.0,Delivered,UPI,1149.46,88.74
7011821,401395,6048,1,2024-12-31,30,37.0,Pending,COD,3203.92,174.86
7011822,403871,6117,2,2023-10-31,15,24.0,Delivered,COD,3397.52,14.17
7011823,403233,6058,3,2023-06-29,20,21.0,In Transit,Card,703.04,53.98
7011824,400490,6030,4,2025-03-17,10,4.0,Cancelled,UPI,1701.0,129.52
7011825,401875,6006,3,2025-01-12,15,4.0,In Transit,Card,1077.67,
7011826,400969,6091,4,2025-05-07,15,3.0,Pending,Wallet,358.75,147.28
7011827,403814,6007,1,2024-08-17,10,3.0,In Transit,COD,1955.87,123.74
7011828,402696,6059,4,2023-12-05,20,5.0,CANCELLED,UPI,435.76,66.52
7011829,403395,6127,3,2023-01-31,20,17.0,Delivered,Wallet,2530.13,47.54
7011830,402980,6030,4,2023-03-27,10,2.0,delivered,COD,2431.68,151.35
7011831,402817,6014,4,10/01/2023,30,24.0,In Transit,COD,846.48,199.07
7011832,401082,6046,3,2023-10-30,10,3.0,delivered,upi,838.53,195.84
7011833,401825,6096,4,2024-01-17,20,26.0,Pending,COD,771.6,22.08
7011834,402943,6139,3,2024-08-05,20,14.0,Delivered,COD,1252.32,
7011835,401985,6034,4,2025-05-09,10,3.0,In Transit,COD,2969.89,154.58
7011836,403605,6120,3,2023-01-18,30,42.0,Delivered,upi,2964.08,155.31
7011837,400383,6139,2,2023-02-15,30,27.0,Returned,Card,2321.24,128.64
7011838,401462,6017,3,2024-02-10,20,31.0,Cancelled,upi,3444.8,197.53
7011839,402511,6082,2,2024-11-20,20,16.0,Delivered,upi,1886.56,199.15
7011840,403803,6045,1,2025-01-03,20,18.0,Cancelled,COD ,1734.64,3.66
7011841,400929,6104,4,2024-06-01,15,16.0,In Transit,COD ,52.27,82.32
7011842,400148,6009,3,2024-07-20,30,18.0,In Transit,Card,1438.28,166.23
7011843,403081,6029,3,2025-04-03,10,22.0,Delivered,upi,2023.73,104.26
7011844,402993,6071,1,2025-07-01,30,43.0,Cancelled,Wallet,167.36,32.72
7011845,400585,6093,3,19-Dec-2024,20,16.0,Returned,COD,3412.78,23.55
7011846,403939,6060,3,2023-10-01,10,18.0,Returned,COD,1246.53,32.9
7011847,400113,6037,4,2025-07-04,20,22.0,Returned,upi,315.56,68.71
7011848,401830,6015,3,2024-07-23,10,6.0,delivered,COD,353.27,5.84
7011849,400414,6098,3,2025-08-05,10,23.0,delivered,Wallet,1375.43,50.32
7011850,400445,6067,4,2024-08-25,20,11.0,In Transit,upi,884.04,46.51
7011851,400395,6059,4,2024-05-15,15,,Returned,COD ,2447.43,181.26
7011852,403513,6105,2,2024-06-16,15,22.0,Cancelled,Wallet,1944.49,97.13
7011853,400975,6088,3,2024-10-01,10,8.0,In Transit,COD ,2783.89,75.59
7011854,400625,6148,4,2023-08-28,10,13.0,Returned,Wallet,2739.36,52.41
7011855,401553,6003,1,2025-02-27,15,4.0,Cancelled,COD ,863.98,183.48
7011856,403502,6020,4,2025-01-31,10,8.0,Returned,COD ,2825.61,92.37
7011857,401678,6029,4,2023-03-08,20,20.0,CANCELLED,UPI,,76.3
7011858,403261,6009,4,2023-08-21,30,19.0,Returned,COD ,699.66,67.62
7011859,401223,6150,2,2025-01-13,30,23.0,CANCELLED,Wallet,2690.96,195.06
7011860,401718,6091,1,2024-11-21,30,24.0,Cancelled,COD,2787.02,
7011861,400516,6126,1,2023-08-26,30,27.0,Pending,UPI,2717.14,50.65
7011862,403799,6129,2,2023-12-22,15,16.0,Pending,Card,347.09,86.99
7011863,402733,6043,1,2024-11-29,20,17.0,Delivered,COD,2727.15,70.95
7011864,401967,6101,2,2025-01-05,20,6.0,In Transit,COD,3397.77,139.71
7011865,403109,6051,4,2024-03-28,30,30.0,Delivered,UPI,317.29,91.7
7011866,400025,6089,4,2025-06-23,15,25.0,delivered,Wallet,2583.67,108.79
7011867,403651,6035,2,2025-08-04,30,30.0,delivered,Card,,91.3
7011868,402544,6064,3,2024-07-14,30,26.0,CANCELLED,Card,2715.77,147.68
7011869,403998,6012,3,2024-06-01,20,19.0,Delivered,Card,2642.23,
7011870,403036,6128,3,2023-02-25,20,24.0,Pending,COD ,390.41,
7011871,402471,6073,1,2023-07-25,30,19.0,Returned,upi,,13.32
7011872,400716,6076,1,2023-04-26,20,32.0,CANCELLED,Wallet,2678.83,195.49
7011873,402320,6074,1,2024-11-10,20,17.0,In Transit,upi,1510.77,19.85
7011874,403670,6081,4,2025-01-07,10,25.0,In Transit,COD,897.65,27.0
7011875,402608,6001,2,2024-02-13,10,4.0,CANCELLED,UPI,245.16,61.83
7011876,403554,6112,3,2024-05-26,15,7.0,Cancelled,Card,2477.28,168.45
7011877,402742,6014,2,17-Jan-2025,20,21.0,Returned,UPI,1692.96,127.72
7011878,400342,6104,2,2024-05-11,20,27.0,Cancelled,COD ,1172.55,177.4
7011879,403688,6086,3,2023-03-23,30,33.0,CANCELLED,upi,578.41,
7011880,403360,6062,1,2024-12-19,15,16.0,Pending,UPI,3461.99,54.52
7011881,400082,6011,1,2025-04-29,15,17.0,Delivered,upi,2458.89,18.77
7011882,402773,6129,3,29/10/2024,30,31.0,In Transit,COD,2108.43,103.36
7011883,401556,6084,4,2023-02-15,20,28.0,Pending,Card,90.72,90.36
7011884,400480,6084,4,2024-07-25,20,19.0,In Transit,Card,1713.72,32.24
7011885,402875,6121,3,2024-07-14,10,15.0,In Transit,upi,2388.89,71.16
7011886,401187,6118,4,30-Aug-2024,20,15.0,Delivered,Card,3202.06,93.2
7011887,402236,6036,4,2024-06-07,15,13.0,delivered,Wallet,432.82,175.0
7011888,400414,6050,2,2023-10-26,15,9.0,In Transit,COD ,2562.73,25.51
7011889,402233,6034,1,2025-05-28,10,7.0,CANCELLED,Card,3401.49,
7011890,403126,6110,2,2024-06-16,30,26.0,CANCELLED,COD ,1175.26,186.36
7011891,402951,6022,1,2023-12-25,30,18.0,Cancelled,Card,2879.02,148.59
7011892,403929,6127,3,2024-04-13,30,37.0,Cancelled,Card,1383.25,117.46
7011893,400938,6091,4,2023-04-06,30,33.0,Delivered,COD,2117.97,21.35
7011894,402987,6149,3,2025-03-03,10,14.0,CANCELLED,Card,3123.46,
7011895,403101,6099,4,2024-05-28,30,48.0,delivered,COD,2170.13,194.77
7011896,400248,6020,4,2023-01-04,10,2.0,CANCELLED,COD,1005.75,175.37
7011897,403444,6052,3,04-02-2025,10,13.0,Cancelled,Wallet,3453.4,55.3
7011898,403803,6116,4,2023-06-20,15,16.0,Cancelled,UPI,2599.28,170.72
7011899,401772,6087,1,2025-05-17,20,29.0,In Transit,UPI,3134.93,2.26
7011900,401824,6109,4,2025-01-26,10,5.0,In Transit,Card,3097.6,80.11
7011901,403741,6030,1,2025-05-07,10,6.0,Delivered,Wallet,2568.11,102.81
7011902,400251,6117,4,2023-04-26,15,6.0,Cancelled,COD,1026.26,13.89
7011903,403735,6065,4,2025-04-23,20,25.0,Pending,Card,1940.59,56.7
7011904,400679,6091,4,2023-03-31,30,,Returned,COD ,1855.88,145.63
7011905,403192,6135,1,2025-01-22,20,14.0,delivered,COD,3255.85,27.47
7011906,400200,6100,2,2024-12-01,30,31.0,Delivered,Card,3243.22,176.17
7011907,400790,6001,3,22/05/2025,30,32.0,delivered,Wallet,986.75,123.3
7011908,403060,6084,1,2024-01-11,10,4.0,CANCELLED,COD ,2261.42,129.57
7011909,400368,6033,4,2023-05-26,30,14.0,CANCELLED,UPI,1484.57,
7011910,402779,6076,4,2024-04-25,20,27.0,Returned,COD ,2641.81,14.19
7011911,401720,6015,4,03-10-2024,20,6.0,Cancelled,Card,2798.9,109.46
7011912,403477,6132,1,2024-03-04,15,23.0,Cancelled,Wallet,1116.65,176.62
7011913,402193,6065,3,2023-06-30,20,9.0,Pending,Wallet,311.51,87.03
7011914,400527,6122,1,2023-03-13,15,22.0,Pending,COD,3179.28,
7011915,403533,6026,3,2025-04-10,20,30.0,Returned,upi,1554.77,
7011916,400578,6027,1,2024-03-06,10,6.0,Returned,COD,1966.95,37.91
7011917,402814,6033,3,2025-05-07,30,20.0,Cancelled,UPI,3386.28,
7011918,400480,6034,1,2023-07-24,30,28.0,Cancelled,Wallet,924.9,173.03
7011919,402395,6093,1,10-23-2023,20,19.0,Delivered,COD ,221.05,143.81
7011920,402614,6077,4,2024-09-23,20,10.0,CANCELLED,Card,1855.26,
7011921,402609,6069,2,2024-10-15,30,27.0,Delivered,Wallet,2334.27,160.57
7011922,403298,6069,1,2024-08-04,30,37.0,Pending,COD ,2488.03,157.34
7011923,400186,6015,1,2023-06-16,10,14.0,CANCELLED,Card,3324.61,48.41
7011924,400737,6037,1,2023-04-16,30,39.0,In Transit,COD ,382.85,64.55
7011925,402725,6134,4,2024-06-18,10,2.0,Cancelled,UPI,,
7011926,401771,6130,1,2024-01-22,30,23.0,Returned,Card,1231.11,61.16
7011927,402795,6071,2,2025-01-18,20,19.0,Delivered,UPI,,38.98
7011928,400445,6060,4,2024-06-21,15,13.0,Cancelled,upi,1090.6,109.59
7011929,400891,6068,4,2023-12-31,30,36.0,delivered,upi,3407.43,
7011930,401389,6054,4,2024-01-09,20,9.0,Cancelled,Wallet,70.41,96.45
7011931,400656,6067,4,14-Nov-2023,15,27.0,In Transit,COD ,1055.58,75.6
7011932,400757,6127,2,2024-11-10,20,28.0,Cancelled,upi,2846.38,
7011933,402941,6070,3,2025-06-11,15,20.0,CANCELLED,COD ,571.42,28.53
7011934,402073,6009,1,2024-09-08,20,17.0,delivered,UPI,1713.97,17.74
7011935,402929,6091,3,2024-04-24,15,2.0,In Transit,COD ,2565.91,90.97
7011936,402324,6062,2,03/10/2024,15,3.0,Cancelled,Card,2378.47,56.12
7011937,401799,6014,3,2024-08-11,30,37.0,Cancelled,COD ,1546.56,183.12
7011938,402202,6138,1,2023-04-15,10,8.0,delivered,upi,2519.09,128.78
7011939,400975,6032,2,2024-04-13,15,29.0,delivered,COD ,1084.87,59.86
7011940,403774,6060,3,2025-02-24,30,32.0,CANCELLED,upi,3399.86,
7011941,400344,6074,4,07-Jan-2023,10,2.0,In Transit,Wallet,826.09,136.18
7011942,401870,6072,1,2024-09-08,30,39.0,Delivered,UPI,,64.14
7011943,400664,6055,4,2023-09-19,10,7.0,Delivered,Card,3202.89,92.89
7011944,403048,6054,2,2023-04-24,10,10.0,In Transit,upi,1050.96,26.59
7011945,401170,6052,2,2025-04-17,10,15.0,Returned,Wallet,862.71,172.44
7011946,402447,6085,2,2023-04-29,15,3.0,CANCELLED,Card,3308.87,
7011947,400652,6100,4,2023-02-23,15,5.0,In Transit,upi,1375.71,5.12
7011948,401972,6080,3,2024-02-02,30,41.0,Cancelled,Wallet,2007.18,40.68
7011949,403993,6052,4,2024-07-30,30,18.0,Delivered,Wallet,724.53,171.08
7011950,402354,6044,4,2024-04-18,30,20.0,delivered,Card,1578.75,
7011951,403351,6008,2,20/02/2023,30,19.0,Pending,Card,3426.09,43.57
7011952,403967,6140,2,07-Dec-2024,10,2.0,In Transit,Wallet,1325.3,145.92
7011953,401547,6130,1,2023-04-11,15,11.0,Cancelled,Wallet,1615.3,189.34
7011954,401663,6115,4,2024-05-14,10,5.0,Delivered,UPI,3054.31,103.32
7011955,401938,6141,2,2023-12-09,30,20.0,delivered,UPI,3166.12,105.42
7011956,400765,6060,4,2023-03-04,10,4.0,Delivered,UPI,2522.45,
7011957,401552,6024,1,2024-02-26,20,22.0,Pending,COD,833.84,8.65
7011958,403256,6003,2,2023-10-14,10,2.0,CANCELLED,UPI,1075.45,146.38
7011959,401328,6148,4,2024-12-23,10,6.0,Pending,Wallet,245.09,41.44
7011960,401092,6080,4,2023-06-16,20,17.0,Returned,Card,924.1,157.94
7011961,402658,6121,3,28-Jun-2025,15,2.0,delivered,COD,501.68,40.63
7011962,400593,6134,3,2023-02-11,30,38.0,CANCELLED,Card,,69.41
7011963,402997,6086,1,2024-04-13,20,20.0,CANCELLED,UPI,1518.09,57.23
7011964,403770,6141,3,2025-03-13,30,28.0,Delivered,COD ,70.94,
7011965,401325,6024,3,2024-06-28,15,18.0,In Transit,Card,1642.89,96.57
7011966,402264,6066,4,2023-05-26,20,22.0,Returned,COD ,3271.58,170.83
7011967,403214,6085,1,2024-03-06,15,12.0,In Transit,UPI,354.95,
7011968,402246,6046,1,2024-12-28,30,,In Transit,Wallet,1284.19,185.89
7011969,402776,6137,2,2024-06-04,10,2.0,Delivered,Wallet,2015.93,132.57
7011970,402571,6074,1,2023-11-18,10,12.0,delivered,Wallet,1925.53,
7011971,403528,6029,4,2023-11-21,30,,In Transit,COD,2339.67,118.12
7011972,403042,6093,1,2025-07-18,15,6.0,delivered,Card,1022.6,154.18
7011973,402319,6008,3,2023-12-25,20,24.0,Delivered,Wallet,910.1,19.75
7011974,402963,6052,3,2024-12-08,15,26.0,In Transit,COD,781.54,129.36
7011975,403464,6005,1,2024-03-14,10,2.0,Pending,COD ,3139.05,
7011976,402557,6053,1,28/07/2024,30,43.0,delivered,COD ,2363.25,
7011977,403336,6046,2,2023-03-23,15,24.0,Pending,Card,1346.21,143.25
7011978,400383,6032,2,2024-03-09,20,27.0,Cancelled,COD,1991.74,39.66
7011979,402166,6080,4,2024-04-05,30,28.0,delivered,Wallet,756.19,49.36
7011980,402287,6062,1,2024-06-05,15,28.0,Returned,UPI,1427.34,188.0
7011981,402823,6116,2,07/03/2025,15,12.0,CANCELLED,upi,72.3,87.63
7011982,400057,6105,2,21/10/2023,10,14.0,CANCELLED,COD,650.71,6.54
7011983,400226,6142,3,2024-06-17,10,5.0,Returned,Card,2299.92,162.54
7011984,401473,6078,2,2023-07-28,20,9.0,Pending,COD,975.28,152.21
7011985,403424,6141,4,2023-05-23,20,24.0,In Transit,COD,1944.16,181.4
7011986,401181,6057,1,2025-06-28,15,25.0,In Transit,Card,85.71,96.75
7011987,402788,6050,3,23/12/2024,30,19.0,Pending,upi,2495.34,68.97
7011988,402709,6055,2,2023-10-11,10,9.0,Delivered,upi,2007.69,0.22
7011989,403348,6116,3,2023-07-20,20,14.0,Pending,COD ,2418.58,146.4
7011990,401985,6107,4,2023-01-14,30,22.0,Pending,Card,2298.27,182.12
7011991,402210,6140,4,2023-11-22,20,16.0,delivered,UPI,2790.8,181.84
7011992,402405,6048,1,18/05/2024,15,22.0,Delivered,upi,1034.93,54.93
7011993,402900,6116,3,2023-01-21,10,21.0,Delivered,Card,3080.34,127.93
7011994,403231,6064,4,2023-08-20,30,33.0,In Transit,COD ,263.05,59.68
7011995,401927,6055,2,2024-10-05,20,20.0,delivered,upi,3394.37,188.68
7011996,403814,6088,1,09-Oct-2023,15,20.0,CANCELLED,upi,2935.21,
7011997,402031,6009,3,10/02/2023,30,22.0,In Transit,COD ,2707.3,83.46
7011998,400562,6061,2,2025-05-14,15,16.0,Delivered,Wallet,1227.46,
7011999,401788,6053,2,2023-08-28,20,15.0,In Transit,COD ,1673.98,133.25
7012000,402673,6002,2,2024-08-17,30,31.0,Returned,Card,849.76,
7012001,402307,6111,3,2023-03-11,30,16.0,delivered,upi,463.79,0.74
7012002,400304,6126,1,2025-06-10,30,33.0,CANCELLED,COD ,2581.83,152.32
7012003,400902,6148,1,2024-06-21,15,12.0,Pending,Wallet,,15.02
7012004,402423,6059,4,2023-02-12,30,31.0,Cancelled,COD ,1513.67,7.48
7012005,400452,6112,1,2024-03-06,30,31.0,Pending,UPI,305.54,70.78
7012006,403248,6073,3,2023-12-05,30,41.0,CANCELLED,COD ,2245.64,0.36
7012007,400383,6113,1,2023-09-28,20,17.0,CANCELLED,COD,135.88,
7012008,403826,6071,2,2024-02-27,15,2.0,delivered,Wallet,3359.41,22.31
7012009,403955,6134,3,26-Dec-2023,30,38.0,Returned,UPI,159.62,65.4
7012010,402396,6114,1,2023-04-19,30,,Cancelled,UPI,2389.27,75.8
7012011,400572,6057,1,2023-12-03,20,15.0,CANCELLED,Card,2232.87,21.08
7012012,401175,6018,3,2023-01-08,20,28.0,In Transit,upi,2144.39,
7012013,403904,6084,1,2023-02-25,30,38.0,delivered,upi,3083.54,177.69
7012014,403010,6008,3,2024-02-29,20,10.0,Delivered,Card,1011.37,103.2
7012015,401615,6145,2,2024-04-29,30,22.0,In Transit,upi,373.49,150.7
7012016,400980,6142,1,2023-04-29,10,2.0,delivered,Wallet,2416.94,134.51
7012017,401922,6089,2,2024-04-26,20,32.0,Pending,Card,3124.61,153.8
7012018,401784,6051,3,2023-08-04,15,2.0,CANCELLED,upi,1646.82,74.43
7012019,401247,6079,3,11-21-2024,30,21.0,Pending,upi,3289.33,66.13
7012020,400813,6118,2,2023-02-13,30,32.0,delivered,upi,1336.4,98.34
7012021,400234,6018,2,2024-02-28,30,39.0,Cancelled,Card,3387.3,151.33
7012022,401215,6062,1,2024-06-11,30,38.0,Delivered,COD ,2724.33,
7012023,403382,6054,1,2025-03-04,20,22.0,Cancelled,COD,101.79,109.16
7012024,400114,6021,2,2024-05-01,15,20.0,In Transit,Wallet,435.97,141.91
7012025,400632,6101,2,2025-04-06,10,18.0,Pending,UPI,282.36,168.75
7012026,401068,6009,1,2024-04-26,15,18.0,Cancelled,COD ,430.58,189.94
7012027,401528,6089,3,2024-01-14,15,13.0,In Transit,upi,2535.29,130.03
7012028,403173,6134,1,2024-08-13,10,11.0,Returned,Card,2070.95,75.98
7012029,403342,6076,4,2024-04-13,15,19.0,Delivered,Wallet,3194.64,36.86
7012030,402615,6004,4,2025-07-15,15,20.0,Returned,upi,1302.81,1.67
7012031,401194,6074,1,07-03-2023,10,11.0,Delivered,Wallet,1795.37,77.84
7012032,400829,6013,1,18-Apr-2025,20,13.0,CANCELLED,upi,1892.99,121.48
7012033,403321,6144,3,2025-04-25,15,15.0,Returned,COD ,1148.46,58.68
7012034,401438,6143,1,12/05/2023,10,15.0,Delivered,COD ,1823.54,8.07
7012035,402435,6090,1,2024-09-20,20,11.0,Delivered,COD ,1461.88,38.8
7012036,400696,6093,1,2025-06-02,20,14.0,In Transit,upi,2851.51,21.95
7012037,403419,6123,1,2025-05-15,30,33.0,Pending,COD,3487.17,122.43
7012038,402138,6034,2,2023-10-07,20,25.0,Delivered,Wallet,1114.06,126.48
7012039,401970,6100,3,26-Apr-2025,30,28.0,delivered,UPI,2414.5,153.0
7012040,401851,6061,2,2023-06-22,20,18.0,In Transit,upi,224.85,150.69
7012041,403737,6058,1,26/06/2024,20,20.0,delivered,COD ,1653.03,156.86
7012042,400288,6083,3,2024-12-30,30,26.0,Pending,Card,2407.28,85.33
7012043,402445,6141,2,2023-01-28,20,,Pending,Card,,169.99
7012044,403206,6142,4,2024-06-28,10,2.0,Pending,UPI,1026.77,115.78
7012045,403069,6145,4,2024-08-22,20,18.0,Delivered,upi,1004.06,149.78
7012046,401171,6081,2,2023-04-21,20,33.0,Delivered,Card,1524.03,55.13
7012047,400198,6125,2,2023-01-13,20,,delivered,Card,542.28,30.97
7012048,400871,6083,3,2025-04-30,30,25.0,Returned,Wallet,2372.53,93.32
7012049,401894,6085,4,2024-05-21,10,13.0,CANCELLED,COD ,2404.76,195.12
7012050,403290,6030,4,2025-07-11,20,26.0,Cancelled,COD,2677.53,51.08
7012051,402252,6004,1,2023-03-31,20,37.0,In Transit,upi,1093.22,27.18
7012052,401015,6113,4,2023-07-31,15,11.0,delivered,Card,2794.1,150.17
7012053,402360,6128,4,2025-07-21,10,13.0,Pending,COD,2864.72,5.36
7012054,403287,6028,2,2024-03-20,15,6.0,CANCELLED,Wallet,2345.87,
7012055,403624,6070,2,2023-09-12,30,23.0,delivered,COD,,30.09
7012056,401082,6129,2,2023-09-30,30,24.0,Pending,COD ,1204.93,133.19
7012057,400591,6140,2,2023-10-16,10,9.0,Returned,upi,422.94,109.04
7012058,402897,6110,4,2024-06-28,15,18.0,Cancelled,UPI,1012.34,18.34
7012059,403959,6144,2,2023-09-03,10,12.0,Returned,upi,1216.59,173.26
7012060,400741,6042,3,2023-05-12,20,13.0,CANCELLED,upi,2987.88,54.53
7012061,403062,6066,2,2023-05-30,20,20.0,CANCELLED,upi,1443.93,45.52
7012062,400077,6036,1,2024-03-14,15,5.0,Returned,upi,3374.95,124.0
7012063,400743,6028,2,2023-09-27,15,10.0,delivered,UPI,3075.24,40.12
7012064,400664,6038,2,07-26-2024,10,2.0,Delivered,Card,181.19,
7012065,402017,6078,1,2023-09-20,15,12.0,In Transit,COD ,2488.57,130.66
7012066,403812,6138,1,2024-07-01,20,22.0,CANCELLED,UPI,1591.62,11.91
7012067,400110,6135,2,2024-10-01,20,36.0,delivered,COD,831.14,
7012068,402360,6002,2,2023-07-17,15,9.0,Cancelled,COD ,1009.03,54.08
7012069,401587,6035,4,2024-12-03,15,19.0,delivered,Wallet,1321.35,190.97
7012070,400617,6031,1,2024-07-30,30,32.0,Pending,UPI,3323.58,44.17
7012071,403702,6035,4,2025-02-14,15,12.0,Returned,UPI,3291.49,
7012072,400666,6082,2,2024-04-04,15,9.0,In Transit,Wallet,719.58,190.3
7012073,401238,6065,3,2023-06-04,20,11.0,In Transit,COD,2819.78,72.79
7012074,400660,6072,4,2023-05-23,20,21.0,Returned,COD ,2284.65,67.53
7012075,400915,6057,2,2024-02-14,20,14.0,Cancelled,COD ,2641.06,108.33
7012076,401769,6073,4,2023-10-09,20,,Returned,Wallet,1823.21,145.37
7012077,401631,6107,4,2024-08-30,15,22.0,Pending,COD,3440.89,199.88
7012078,400692,6082,2,2023-04-19,30,17.0,Pending,COD ,3342.87,165.07
7012079,401860,6135,4,2025-01-02,20,31.0,Cancelled,COD ,533.14,
7012080,403976,6033,1,2023-05-14,10,4.0,Pending,COD,1728.59,58.71
7012081,401329,6048,4,2025-01-11,10,14.0,Returned,COD,73.47,116.75
7012082,402626,6036,3,2023-03-31,10,13.0,Delivered,COD,1330.83,31.52
7012083,403079,6030,1,2024-01-18,20,18.0,CANCELLED,UPI,1119.72,
7012084,403208,6038,1,11/12/2023,10,13.0,CANCELLED,COD,1272.12,
7012085,403769,6072,2,2024-06-04,15,25.0,Returned,COD ,2838.52,99.83
7012086,403079,6019,4,2024-02-20,20,20.0,Pending,Wallet,1872.75,145.03
7012087,400668,6124,4,2025-05-07,20,28.0,delivered,upi,,2.72
7012088,400364,6069,1,2023-12-20,20,35.0,In Transit,COD,1886.14,104.2
7012089,400807,6149,2,2025-07-01,30,30.0,Pending,UPI,2583.2,111.45
7012090,403157,6097,4,2025-07-14,20,,Returned,COD ,2245.34,92.91
7012091,401532,6148,2,2025-08-06,10,6.0,In Transit,COD,2236.5,144.63
7012092,403389,6028,3,2023-12-12,30,32.0,Returned,COD ,2521.07,71.95
7012093,403401,6079,3,2023-10-03,10,17.0,CANCELLED,COD,1880.07,
7012094,400412,6058,4,2024-02-19,20,5.0,Cancelled,UPI,2310.74,
7012095,400584,6081,4,2025-04-12,20,18.0,Cancelled,Card,2954.77,
